aerialWonPerGame,ap,assistTotal,goal,manOfTheMatch,minsPlayed,passSuccess,player_name,player_url,team_url,rank,rating,redCard,rgn,shotsPerGame,yellowCard,age,pos_AM(LR),pos_AM(L),pos_M(LR),pos_Midfielder,pos_D(CL),pos_AM(CR),pos_M(R),pos_FW,pos_Forward,pos_D(CR),pos_Goalkeeper,pos_AM(CLR),pos_Defender,pos_M(L),pos_M(C),pos_M(CLR),pos_M(CR),pos_D(L),pos_D(LR),pos_GK,pos_AM(C),pos_D(C),pos_AM(R),pos_DMC,pos_D(R),pos_AM(CL),pos_D(CLR),pos_M(CL),team
0.5,9,0.0,0.0,0.0,837.0,83.8,Esteban Granero,https://www.whoscored.com/Players/23758,https://www.whoscored.com/Teams/68,250,6.72,1.0,es,0.4,7.0,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Real Sociedad
0.5,15,0.0,0.0,0.0,1441.0,82.2,José Gayá,https://www.whoscored.com/Players/119817,https://www.whoscored.com/Teams/55,251,6.72,1.0,es,0.1,5.0,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Valencia
2.6,21,2.0,7.0,0.0,1741.0,67.0,Vicente Iborra,https://www.whoscored.com/Players/34052,https://www.whoscored.com/Teams/67,252,6.72,1.0,es,1.1,8.0,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Sevilla
1.0,2,0.0,0.0,0.0,201.0,84.7,Miguel Ángel,https://www.whoscored.com/Players/313323,https://www.whoscored.com/Teams/819,253,6.72,0.0,,0.0,1.0,21,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Getafe
0.1,7,6.0,5.0,0.0,827.0,80.7,Jesé,https://www.whoscored.com/Players/106028,https://www.whoscored.com/Teams/52,254,6.71,0.0,es,0.8,0.0,23,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Real Madrid
0.7,25,4.0,0.0,0.0,2336.0,67.8,David Juncà,https://www.whoscored.com/Players/140925,https://www.whoscored.com/Teams/824,255,6.71,0.0,es,0.3,8.0,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Eibar
0.2,8,4.0,5.0,1.0,949.0,68.5,Ángel Correa,https://www.whoscored.com/Players/127604,https://www.whoscored.com/Teams/63,256,6.71,0.0,ar,1.2,7.0,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Atletico Madrid
0.4,8,0.0,0.0,0.0,720.0,57.9,Mat Ryan,https://www.whoscored.com/Players/81523,https://www.whoscored.com/Teams/55,257,6.71,0.0,au,0.0,0.0,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Valencia
1.9,19,1.0,0.0,0.0,1634.0,78.6,Tomás Pina,https://www.whoscored.com/Players/83504,https://www.whoscored.com/Teams/839,258,6.71,0.0,es,0.3,4.0,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Villarreal
0.4,16,3.0,1.0,0.0,1658.0,84.4,Michael Krohn-Dehli,https://www.whoscored.com/Players/10623,https://www.whoscored.com/Teams/67,259,6.7,0.0,dk,0.9,3.0,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Sevilla
1.0,19,5.0,2.0,0.0,1833.0,71.3,Adrián Embarba,https://www.whoscored.com/Players/135572,https://www.whoscored.com/Teams/64,260,6.7,0.0,es,1.5,5.0,24,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Rayo Vallecano
1.5,15,0.0,1.0,0.0,1357.0,81.8,Markel Bergara,https://www.whoscored.com/Players/58226,https://www.whoscored.com/Teams/68,261,6.7,1.0,es,0.6,6.0,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Real Sociedad
1.4,21,1.0,1.0,1.0,1741.0,73.0,Coke,https://www.whoscored.com/Players/44486,https://www.whoscored.com/Teams/67,262,6.7,1.0,es,1.4,3.0,29,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Sevilla
2.0,2,0.0,0.0,0.0,167.0,76.1,Jordi Figueras,https://www.whoscored.com/Players/74553,https://www.whoscored.com/Teams/54,263,6.7,0.0,es,0.0,1.0,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Real Betis
1.3,9,0.0,0.0,0.0,718.0,81.9,José Ángel Crespo,https://www.whoscored.com/Players/19444,https://www.whoscored.com/Teams/64,264,6.7,0.0,es,0.1,4.0,29,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Rayo Vallecano
0.5,22,2.0,0.0,1.0,2136.0,80.9,Dani Ceballos,https://www.whoscored.com/Players/144890,https://www.whoscored.com/Teams/54,265,6.7,1.0,es,0.5,9.0,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Real Betis
3.2,26,0.0,1.0,1.0,2181.0,76.4,Simao Mate,https://www.whoscored.com/Players/33088,https://www.whoscored.com/Teams/832,266,6.7,2.0,mz,0.3,10.0,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Levante
1.4,24,2.0,1.0,0.0,2262.0,78.5,David Simón,https://www.whoscored.com/Players/116146,https://www.whoscored.com/Teams/838,267,6.69,0.0,es,0.4,7.0,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Las Palmas
1.0,24,3.0,0.0,0.0,2159.0,76.4,Benoît Trémoulinas,https://www.whoscored.com/Players/29582,https://www.whoscored.com/Teams/67,268,6.69,0.0,fr,0.5,3.0,30,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Sevilla
0.3,24,2.0,9.0,1.0,2062.0,85.2,Jozabed,https://www.whoscored.com/Players/141058,https://www.whoscored.com/Teams/64,269,6.69,0.0,es,1.7,3.0,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Rayo Vallecano
0.8,21,1.0,0.0,0.0,1865.0,73.3,Rubén Duarte,https://www.whoscored.com/Players/261286,https://www.whoscored.com/Teams/70,270,6.69,0.0,es,0.5,5.0,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Espanyol
0.3,13,0.0,2.0,0.0,1020.0,83.8,Muniain,https://www.whoscored.com/Players/77922,https://www.whoscored.com/Teams/53,271,6.68,0.0,es,1.1,3.0,23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Athletic Club
0.3,32,2.0,0.0,3.0,2880.0,34.2,Iván Cuéllar,https://www.whoscored.com/Players/11188,https://www.whoscored.com/Teams/830,272,6.68,0.0,es,0.0,4.0,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Sporting Gijon
0.9,16,0.0,0.0,0.0,1266.0,87.8,Enzo Pérez,https://www.whoscored.com/Players/22117,https://www.whoscored.com/Teams/55,273,6.68,0.0,ar,0.3,10.0,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Valencia
0.4,4,1.0,0.0,0.0,431.0,91.3,Adriano,https://www.whoscored.com/Players/13471,https://www.whoscored.com/Teams/65,274,6.68,0.0,br,0.1,0.0,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Barcelona
1.3,19,1.0,9.0,0.0,1728.0,72.9,Willian José,https://www.whoscored.com/Players/77636,https://www.whoscored.com/Teams/838,275,6.68,0.0,br,1.8,6.0,24,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Las Palmas
0.8,24,1.0,2.0,1.0,2119.0,81.9,Manu Trigueros,https://www.whoscored.com/Players/102234,https://www.whoscored.com/Teams/839,276,6.68,0.0,es,0.9,5.0,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Villarreal
1.9,31,2.0,1.0,0.0,2686.0,75.1,Jefferson Lerma,https://www.whoscored.com/Players/133464,https://www.whoscored.com/Teams/832,277,6.68,0.0,co,1.1,11.0,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,Levante
0.4,8,0.0,0.0,0.0,973.0,77.1,Yoda,https://www.whoscored.com/Players/26387,https://www.whoscored.com/Teams/819,278,6.67,0.0,fr,0.4,3.0,27,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Getafe
1.7,20,3.0,5.0,1.0,1821.0,70.4,Sergio Araujo,https://www.whoscored.com/Players/133454,https://www.whoscored.com/Teams/838,279,6.67,0.0,ar,2.0,4.0,24,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Las Palmas
0.1,24,5.0,3.0,1.0,2349.0,78.7,Alen Halilovic,https://www.whoscored.com/Players/120151,https://www.whoscored.com/Teams/830,280,6.67,0.0,hr,1.6,6.0,20,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Sporting Gijon
2.2,16,0.0,0.0,1.0,1432.0,76.2,Rene Krhin,https://www.whoscored.com/Players/73948,https://www.whoscored.com/Teams/925,281,6.67,0.0,si,0.3,3.0,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Granada
0.4,19,0.0,0.0,1.0,1801.0,64.6,Juan Carlos,https://www.whoscored.com/Players/97643,https://www.whoscored.com/Teams/64,282,6.66,0.0,es,0.0,1.0,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Rayo Vallecano
1.5,14,0.0,1.0,0.0,1260.0,76.2,Carl Medjani,https://www.whoscored.com/Players/14759,https://www.whoscored.com/Teams/832,283,6.66,0.0,dz,0.4,1.0,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,Levante
1.8,19,3.0,7.0,1.0,1916.0,71.5,Gerard Moreno,https://www.whoscored.com/Players/97659,https://www.whoscored.com/Teams/70,284,6.66,1.0,es,1.6,3.0,24,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Espanyol
0.2,36,0.0,0.0,3.0,3192.0,58.5,Gerónimo Rulli,https://www.whoscored.com/Players/125375,https://www.whoscored.com/Teams/68,285,6.66,1.0,ar,0.0,5.0,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Real Sociedad
1.2,23,4.0,2.0,1.0,1849.0,69.3,Pedro León,https://www.whoscored.com/Players/23634,https://www.whoscored.com/Teams/819,286,6.66,0.0,es,1.5,5.0,29,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Getafe
0.9,13,2.0,0.0,0.0,1156.0,83.9,Abdoulaye Doucouré,https://www.whoscored.com/Players/116317,https://www.whoscored.com/Teams/925,287,6.66,0.0,ml,0.7,5.0,23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Granada
1.4,31,0.0,0.0,0.0,2664.0,81.7,Mehdi Lacen,https://www.whoscored.com/Players/18413,https://www.whoscored.com/Teams/819,288,6.66,0.0,dz,0.4,8.0,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Getafe
1.0,15,3.0,2.0,0.0,1361.0,75.9,Rodrigo,https://www.whoscored.com/Players/83459,https://www.whoscored.com/Teams/55,289,6.65,1.0,es,1.5,1.0,25,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Valencia
1.4,10,4.0,4.0,0.0,793.0,68.4,Adrián,https://www.whoscored.com/Players/14089,https://www.whoscored.com/Teams/839,290,6.65,0.0,es,0.5,1.0,28,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Villarreal
1.9,17,2.0,7.0,1.0,1603.0,68.6,Jonathas,https://www.whoscored.com/Players/40992,https://www.whoscored.com/Teams/68,291,6.65,1.0,br,2.1,6.0,27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Real Sociedad
0.6,18,1.0,0.0,0.0,1576.0,86.7,Javier Garrido,https://www.whoscored.com/Players/6210,https://www.whoscored.com/Teams/838,292,6.65,0.0,es,0.1,2.0,31,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Las Palmas
0.5,10,0.0,0.0,0.0,957.0,69.0,Iván López,https://www.whoscored.com/Players/107168,https://www.whoscored.com/Teams/832,293,6.65,0.0,es,0.5,3.0,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Levante
0.9,12,0.0,0.0,0.0,1049.0,78.2,Arthur Boka,https://www.whoscored.com/Players/9245,https://www.whoscored.com/Teams/69,294,6.65,1.0,ci,0.5,3.0,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Malaga
0.3,23,0.0,0.0,0.0,2070.0,62.6,Diego Mariño,https://www.whoscored.com/Players/91216,https://www.whoscored.com/Teams/832,295,6.64,0.0,es,0.0,1.0,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Levante
0.5,30,3.0,0.0,0.0,2635.0,75.0,Damián Suárez,https://www.whoscored.com/Players/83705,https://www.whoscored.com/Teams/819,296,6.64,1.0,uy,0.3,7.0,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Getafe
0.4,28,0.0,2.0,0.0,2502.0,71.5,Isma López,https://www.whoscored.com/Players/94832,https://www.whoscored.com/Teams/830,297,6.64,0.0,es,0.5,8.0,26,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Sporting Gijon
1.8,36,1.0,0.0,0.0,3227.0,75.7,Álvaro González,https://www.whoscored.com/Players/99907,https://www.whoscored.com/Teams/70,298,6.63,0.0,es,0.4,10.0,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Espanyol
1.7,7,1.0,0.0,1.0,700.0,77.9,Iturraspe,https://www.whoscored.com/Players/44737,https://www.whoscored.com/Teams/53,299,6.63,0.0,es,0.3,1.0,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Athletic Club
0.8,19,1.0,1.0,1.0,1701.0,70.9,Samu Castillejo,https://www.whoscored.com/Players/238773,https://www.whoscored.com/Teams/839,300,6.63,0.0,es,0.9,4.0,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Villarreal
1.3,8,3.0,2.0,0.0,657.0,71.0,Jackson Martínez,https://www.whoscored.com/Players/27494,https://www.whoscored.com/Teams/63,301,6.63,0.0,co,1.7,0.0,29,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Atletico Madrid
1.2,18,2.0,0.0,0.0,1680.0,77.2,Planas,https://www.whoscored.com/Players/91259,https://www.whoscored.com/Teams/62,302,6.62,0.0,es,0.1,4.0,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Celta Vigo
0.5,38,0.0,0.0,0.0,3420.0,44.2,Vicente Guaita,https://www.whoscored.com/Players/33866,https://www.whoscored.com/Teams/819,303,6.62,0.0,es,0.0,2.0,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Getafe
0.5,10,1.0,1.0,0.0,907.0,85.2,Joan Verdú,https://www.whoscored.com/Players/10653,https://www.whoscored.com/Teams/832,304,6.62,0.0,es,0.7,0.0,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Levante
1.1,6,0.0,0.0,0.0,524.0,81.6,Lucas Orban,https://www.whoscored.com/Players/75204,https://www.whoscored.com/Teams/55,305,6.62,1.0,ar,0.0,4.0,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Valencia
0.3,23,3.0,2.0,0.0,2127.0,82.2,Verza,https://www.whoscored.com/Players/12367,https://www.whoscored.com/Teams/832,306,6.62,0.0,es,0.9,13.0,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Levante
0.5,21,3.0,5.0,0.0,1678.0,75.8,Adalberto Peñaranda,https://www.whoscored.com/Players/300438,https://www.whoscored.com/Teams/925,307,6.62,0.0,ve,1.0,8.0,19,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Granada
1.0,1,0.0,0.0,0.0,90.0,41.7,David Goldar,https://www.whoscored.com/Players/144095,https://www.whoscored.com/Teams/62,308,6.62,0.0,es,1.0,1.0,21,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Celta Vigo
1.9,26,0.0,8.0,0.0,2145.0,75.6,Felipe Caicedo,https://www.whoscored.com/Players/22466,https://www.whoscored.com/Teams/70,309,6.62,0.0,ec,1.3,6.0,27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Espanyol
0.2,37,0.0,0.0,0.0,3244.0,55.8,Gorka Iraizoz,https://www.whoscored.com/Players/14245,https://www.whoscored.com/Teams/53,310,6.62,1.0,es,0.0,1.0,35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Athletic Club
0.6,16,0.0,1.0,0.0,1299.0,76.4,Pedro López,https://www.whoscored.com/Players/10067,https://www.whoscored.com/Teams/832,311,6.62,0.0,es,0.4,8.0,32,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Levante
1.9,26,0.0,5.0,1.0,2233.0,73.4,Adrián,https://www.whoscored.com/Players/16672,https://www.whoscored.com/Teams/824,312,6.62,0.0,es,1.4,6.0,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Eibar
1.0,24,0.0,0.0,0.0,2202.0,82.5,Santiago Vergini,https://www.whoscored.com/Players/82394,https://www.whoscored.com/Teams/819,313,6.61,1.0,ar,0.3,7.0,28,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Getafe
0.3,1,0.0,0.0,0.0,94.0,86.8,Rodri,https://www.whoscored.com/Players/303139,https://www.whoscored.com/Teams/839,314,6.61,0.0,,0.7,1.0,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Villarreal
0.6,14,0.0,0.0,0.0,1346.0,78.8,Antonio Rukavina,https://www.whoscored.com/Players/28133,https://www.whoscored.com/Teams/839,315,6.61,0.0,rs,0.1,5.0,32,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Villarreal
1.8,28,1.0,0.0,0.0,2428.0,79.7,Adil Rami,https://www.whoscored.com/Players/26877,https://www.whoscored.com/Teams/67,316,6.61,1.0,fr,0.4,7.0,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Sevilla
1.2,25,3.0,7.0,1.0,2064.0,67.9,Duje Cop,https://www.whoscored.com/Players/26361,https://www.whoscored.com/Teams/69,317,6.61,0.0,hr,1.6,3.0,26,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Malaga
0.4,18,1.0,4.0,1.0,1621.0,77.3,Juanpi,https://www.whoscored.com/Players/240507,https://www.whoscored.com/Teams/69,318,6.6,0.0,ve,1.1,6.0,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Malaga
0.6,16,1.0,1.0,0.0,1526.0,71.2,Dimitri Foulquier,https://www.whoscored.com/Players/101084,https://www.whoscored.com/Teams/925,319,6.6,0.0,fr,0.3,5.0,23,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Granada
0.4,34,2.0,1.0,0.0,2839.0,87.8,Roque Mesa,https://www.whoscored.com/Players/108176,https://www.whoscored.com/Teams/838,320,6.6,0.0,es,1.0,12.0,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Las Palmas
1.6,12,2.0,3.0,0.0,1020.0,66.3,Ángel Lafita,https://www.whoscored.com/Players/14100,https://www.whoscored.com/Teams/819,321,6.59,0.0,es,2.0,5.0,32,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Getafe
1.7,7,0.0,0.0,0.0,555.0,84.4,Marco Andreolli,https://www.whoscored.com/Players/78892,https://www.whoscored.com/Teams/67,322,6.59,0.0,it,0.4,2.0,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Sevilla
0.8,26,0.0,0.0,0.0,2384.0,82.5,Timothée Kolodziejczak,https://www.whoscored.com/Players/44417,https://www.whoscored.com/Teams/67,323,6.59,1.0,fr,0.3,6.0,24,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Sevilla
2.8,14,3.0,4.0,0.0,1162.0,63.7,Fernando Llorente,https://www.whoscored.com/Players/13361,https://www.whoscored.com/Teams/67,324,6.59,0.0,es,1.3,4.0,31,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Sevilla
0.8,11,1.0,2.0,0.0,1033.0,65.7,Álex Menéndez,https://www.whoscored.com/Players/106892,https://www.whoscored.com/Teams/830,325,6.59,0.0,es,0.8,1.0,25,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Sporting Gijon
0.5,12,1.0,0.0,0.0,1003.0,71.2,Antonio Luna,https://www.whoscored.com/Players/86793,https://www.whoscored.com/Teams/824,326,6.59,0.0,es,0.1,2.0,25,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Eibar
1.2,13,1.0,1.0,1.0,1259.0,68.8,Sofiane Feghouli,https://www.whoscored.com/Players/34239,https://www.whoscored.com/Teams/55,327,6.58,0.0,dz,1.0,4.0,26,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Valencia
0.0,0,1.0,0.0,0.0,33.0,81.0,Denis Cheryshev,https://www.whoscored.com/Players/110297,https://www.whoscored.com/Teams/52,328,6.58,0.0,ru,0.5,0.0,25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Real Madrid
1.0,4,0.0,0.0,0.0,360.0,67.3,Beto,https://www.whoscored.com/Players/33966,https://www.whoscored.com/Teams/67,329,6.58,0.0,pt,0.0,1.0,34,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Sevilla
0.3,3,0.0,2.0,0.0,386.0,78.6,Christian Atsu,https://www.whoscored.com/Players/96257,https://www.whoscored.com/Teams/69,330,6.57,0.0,gh,0.8,0.0,24,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Malaga
0.8,21,3.0,12.0,3.0,1861.0,73.7,Cédric Bakambu,https://www.whoscored.com/Players/86513,https://www.whoscored.com/Teams/839,331,6.57,0.0,fr,1.4,4.0,25,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Villarreal
1.0,1,0.0,0.0,0.0,90.0,84.4,Nacho Monsalve,https://www.whoscored.com/Players/303114,https://www.whoscored.com/Teams/63,332,6.57,0.0,es,0.0,0.0,22,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Atletico Madrid
1.0,19,0.0,0.0,0.0,1660.0,79.9,Antonio Barragán,https://www.whoscored.com/Players/14085,https://www.whoscored.com/Teams/55,333,6.56,1.0,es,0.0,5.0,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Valencia
0.0,4,3.0,1.0,0.0,563.0,83.9,Zakaria Bakkali,https://www.whoscored.com/Players/127137,https://www.whoscored.com/Teams/55,334,6.56,0.0,be,0.8,1.0,20,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Valencia
2.7,12,2.0,5.0,0.0,1148.0,63.0,Álvaro Negredo,https://www.whoscored.com/Players/23757,https://www.whoscored.com/Teams/55,335,6.56,0.0,es,1.6,0.0,31,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Valencia
0.1,14,1.0,2.0,0.0,1454.0,79.9,Bruma,https://www.whoscored.com/Players/117980,https://www.whoscored.com/Teams/68,336,6.56,0.0,pt,1.4,0.0,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Real Sociedad
0.6,16,0.0,0.0,0.0,1548.0,73.6,Laure,https://www.whoscored.com/Players/34045,https://www.whoscored.com/Teams/59,337,6.56,0.0,es,0.0,6.0,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Deportivo La Coruna
0.3,4,0.0,0.0,0.0,360.0,38.5,Xabi Irureta,https://www.whoscored.com/Players/130372,https://www.whoscored.com/Teams/824,338,6.56,0.0,es,0.0,0.0,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Eibar
